,Coefficient
"sheath,",0.17992665329835544
green_bowtie,0.17989038204297883
"gigantic_breasts,",0.17988057667126578
hasumi_\(gym_uniform\)_\(blue_archive\),0.17988057667126578
submachine_gun,0.17985329246613918
mole_under_mouth,0.17985163022015183
ringed_eyes,0.1798391844897589
wrist_cuffs,0.1797982788465744
"uneven_gloves,",0.1797296849921573
"diagonal_stripes,",0.17960826052627046
hisakawa_nagi,0.17959681528165977
"red_gloves,",0.17958077845738088
nosebleed,0.17954944296822384
"two-tone_swimsuit,",0.17928820244787932
justice_\(helltaker\),0.17920974423002994
"slime_\(creature\),",0.17918003135708524
"jirai_kei,",0.17917470674323605
fork,0.17911334922064234
"mahjong_tile,",0.1790836281558462
mahjong,0.1790836281558462
open_coat,0.1790277843147836
"see-through_legwear,",0.17895687248653086
rose,0.1788712399183349
"mouth_drool,",0.17886824086973135
orange_scrunchie,0.1788295512851809
honeycomb_\(pattern\),0.17870837711140924
black_tail,0.17862531566711842
"wine_glass,",0.17855506296577336
bea_\(pokemon\),0.17836947344051265
"candy_cane,",0.17834754598602717
single_pantsleg,0.17832638241012785
kimono,0.1782357503282772
yellow_scarf,0.17807556231668484
c.c.,0.1780545128587951
"red_wings,",0.1780522445837523
kagerou_\(kancolle\),0.17803539169597662
shiranui_\(kancolle\),0.17803539169597662
wrist_ribbon,0.17795901641693834
boo_tao_\(genshin_impact\),0.1778429324437353
"mitakihara_school_uniform,",0.17781808893772386
"hooves,",0.17769839336367946
"open_fly,",0.17763068123714593
caustics,0.17743776193383884
"butterfly,",0.17727483332682126
kaku_seiga,0.1772453933696753
pasties,0.17701258654439644
striped_jacket,0.17698800249732682
pink_collar,0.17696747939216653
bra_lift,0.17696747939216653
white_sleeves,0.1769026330730912
cover_image,0.176801679550707
dimitri_alexandre_blaiddyd,0.17667760527078147
"naked_apron,",0.17663233938103912
depth_of_field,0.17657853746252505
carmilla_\(fate\),0.17653893778188953
"kurokote,",0.17652207319547197
"holding_bucket,",0.1764901418135066
"gamepad,",0.1764069729252325
"presenting_armpit,",0.17636319210885276
dizzy_\(guilty_gear\),0.17622125501628486
"inkwell,",0.17619738694588433
grey_jacket,0.17610431179697447
taut_clothes,0.17605663026509072
"bandage_on_face,",0.1760517584794068
palm_tree,0.1760149752866802
jirou_kyouka,0.17598308414902622
"snowflakes,",0.17571633571276363
beanie,0.17570468173554532
naganami_\(kancolle\),0.17562764683111878
belfast_\(azur_lane\),0.1755739068957792
tamamo_no_mae_\(fate/extra\),0.17554401631046887
"cheek_squash,",0.1755219790332367
left-to-right_manga,0.17545421512615134
"sayagata,",0.17539203267725564
"hikimayu,",0.17537053324006574
full_moon,0.17531687808870902
orange_sky,0.17519267346385478
sidelighting,0.17519267346385478
"yellow_sky,",0.17519267346385478
white_cape,0.1751569965136914
"adjusting_gloves,",0.17510832270305848
fog,0.1750568651059851
"fake_horns,",0.17505055166293737
shinjou_akane,0.17500213084417016
"white_kimono,",0.17499291538447748
grey_scarf,0.1748766608051762
"chalk,",0.1748766608051762
"hand_on_own_stomach,",0.17485023352910822
"blue_butterfly,",0.1747923615720093
locker,0.17474362706076044
vampire_costume,0.17472523765439438
"head_wreath,",0.1746271334411844
"frilled_sailor_collar,",0.1745782812004577
"cattail,",0.17452012247349627
drinking_straw_in_mouth,0.1744852515299881
"bob_cut,",0.17441541818975811
"erune,",0.17439746690018904
"sundae,",0.17437813206784
artoria_pendragon_\(lancer\)_\(fate\),0.1743098716736302
"whiskers,",0.17427903080732926
mysterious_heroine_x_alter_\(fate\),0.17419511417019867
mysterious_heroine_x_alter_\(first_ascension\)_\(fate\),0.17419511417019867
two-tone_skirt,0.17414294856771773
bremerton_\(scorching-hot_training\)_\(azur_lane\),0.17414294856771773
"holding_panties,",0.1741402652991137
"ladle,",0.1740335323685452
fubuki_\(kancolle\),0.17389352896615662
"naval_uniform,",0.17389352896615662
"orb,",0.1738722549039058
1boy,0.17383161502150518
"bandaged_leg,",0.17379793498637425
"bandaids_on_nipples,",0.17377261766559135
"hands_on_headwear,",0.1737669157142984
fujiwara_chika,0.17375254763901493
honebami_toushirou,0.17371317795314686
"bone,",0.17359077152003843
crying_with_eyes_open,0.17356908024455237
purple_vest,0.1735462844069108
tomoe_gozen_\(swimsuit_saber\)_\(fate\),0.1735442326032645
"birdcage,",0.17347385083965491
bodysuit_under_clothes,0.173411814126118
"print_shorts,",0.173411814126118
hoto_cocoa,0.17328792419090025
mechanical_pencil,0.17323251420869148
"frilled_sleeves,",0.17323058490113638
"stone_lantern,",0.173193679877845
"holding_smoking_pipe,",0.1731685088556879
"sink,",0.1730432035186601
"holding_fan,",0.17302157984018696
shiranui_mai,0.1730129865520599
hair_bobbles,0.1729497695774896
shiranui_flare,0.17289084758612616
"clownfish,",0.17287103083096014
"rimless_eyewear,",0.17282509367360335
specter_\(arknights\),0.17278062925636595
creature,0.17272932702370195
lake,0.17272893675260262
folding_chair,0.17272893675260262
cooler,0.17272893675260262
campfire,0.17272893675260262
tent,0.17272893675260262
"gold_earrings,",0.1726091669693612
hooded_capelet,0.17255682231183958
"black_necktie,",0.17249706225586325
"pulled_by_self,",0.17245768855959198
bare_legs,0.17232148545101064
"incoming_attack,",0.17216796134054588
multiple_crossover,0.17215077119209118
"green_kimono,",0.17203811301302296
"bartender,",0.1720230523812366
"tea,",0.17197264177333974
"short_necktie,",0.17196782537209895
nape,0.17196023365692778
"knees_up,",0.1718856811911936
two-tone_bikini,0.1718711723558201
humanization,0.17183631064493768
purple_necktie,0.17183525510163428
mejiro_mcqueen_\(umamusume\),0.17181873685841456
qing_guanmao,0.17177689383641992
"bra_removed,",0.1717050975179246
"furisode,",0.17151181704952284
symbol_in_eye,0.17146901205528203
sleeveless_dress,0.17142850852276548
"holstered_weapon,",0.17142651955481805
holding_hands,0.17142388029207037
headphones,0.17136223878277018
"koi,",0.17123758003556133
heart_choker,0.17122034932865204
"pocket_watch,",0.17121278492271724
baseball_cap,0.17116515059058485
"remote_control,",0.17113076843263172
"hallway,",0.1710981293474373
"pentagram,",0.17108860786646812
string_panties,0.1709402319805032
"skeleton,",0.1708209670809857
"energy_drink,",0.170768396047436
"leg_warmers,",0.1706896490094181
"thighlet,",0.17066058171675452
"vampire_costume,",0.1705714190638865
akai_haato,0.17056736547844253
spiked_bracelet,0.17049729755830517
"convenience_store,",0.17049303435783889
"plaid_bowtie,",0.17043259323114623
"monster,",0.17036243348934266
wo-class_aircraft_carrier,0.17036243348934266
drawstring,0.1703530123910246
arm_support,0.17034849628186474
"blue_buruma,",0.17029214595528105
"korean_clothes,",0.17028140274185277
blue_hair,0.17027746797407925
boxers,0.17025236474594982
"washing_machine,",0.17025236474594982
heart_pasties,0.17020051507391784
"hand_on_another's_head,",0.17019462099241198
sleeveless_turtleneck,0.1701357035127067
"street,",0.1699991991262471
murasaki_shikibu_\(fate\),0.16999295213419013
holding_camera,0.16990658090864152
"patreon_logo,",0.16990280221955775
merlin_\(fate\),0.1698884226128472
midori_\(blue_archive\),0.1697553666917072
briefs,0.16971739284123147
"open_pants,",0.16971739284123147
"split_screen,",0.16971056521956493
"denim,",0.1696986164369742
atalanta_\(fate\),0.1695977311599094
water_bottle,0.16953654093713394
"heterochromia,",0.16951977489260028
imaizumi_kagerou,0.16950672819452228
legs_up,0.16945367654023474
leaf,0.1691966293159189
whiskers,0.16913480888922083
tomato,0.16911599152099438
headset,0.16907435283211525
military_uniform,0.16900312874904794
"sparkle_print,",0.16899757945341745
day,0.16897928696914652
"green_theme,",0.1689460504149476
"hagoromo,",0.16889477419649368
holding_tray,0.16855141026344667
holding_cigarette,0.16849973088573816
single_leg_pantyhose,0.1684903635733871
purple_shirt,0.1684568825886101
"leaf_print,",0.16842540624575167
kagamine_len,0.1683673740375164
"bucket,",0.16836268371534785
too_many,0.16829287352076278
fashion,0.1682249693935931
on_side,0.1682017683720571
"riding,",0.16819955985052262
green_lips,0.1681306382663163
"green_eyeshadow,",0.1681306382663163
"shark,",0.16797062918447245
"pig,",0.1679657948986302
"starlight_academy_school_uniform,",0.1679276918263016
hoshimiya_ichigo,0.1679276918263016
waist_bow,0.16788710476596366
"pagoda,",0.16786201550652793
breast_smother,0.16772447289062464
face_to_breasts,0.16772447289062464
"shinsengumi,",0.16765385760285856
"nail_bat,",0.16746639849247075
holding_baseball_bat,0.16746639849247075
stole,0.16744982509073944
"chin_strap,",0.16744982509073944
flower_field,0.16742973617001364
hanfu,0.16731894534131253
"horn_bow,",0.16714009179945655
:i,0.16708192012228043
"pinwheel,",0.1670437414171023
"black_cat,",0.166970479794907
bandage_on_face,0.16689240611970893
mouse_girl,0.1667599324651436
1other,0.16671862741976987
baozi,0.1666897265188842
"single_bare_shoulder,",0.16665286604259222
"cross-shaped_pupils,",0.16659859903038712
horned_headwear,0.1665774938537894
on_back,0.1664814634154312
eastern_dragon,0.16647112962816957
"hair_dryer,",0.16645585667859997
"pendant_watch,",0.16644232988804272
duel_academy_uniform_\(yu-gi-oh!_gx\),0.16595945053636094
tengu-geta,0.16594125318974187
"monitor,",0.16587379413990144
"kappougi,",0.1658188616228506
"cyclops,",0.16581797262260586
school_uniform,0.16577386485246923
paint,0.16576861494001688
yukkuri_shiteitte_ne,0.16564835594167837
bow,0.16564255481953086
bikini_pull,0.16560894369802687
"flag,",0.16549983741993726
"racket,",0.16547174818864474
"mechanical_arms,",0.16538994000568308
"patreon_username,",0.1653523348235236
"armor,",0.16532003736436127
"crystal_hair,",0.16531040427696478
"flower_wreath,",0.16530028909265718
"mechanical_horns,",0.1652749376903032
antenna_hair,0.16525328476952048
|_|,0.16519860053432045
"p90,",0.1651665850119449
holographic_interface,0.1651665850119449
arms_behind_back,0.16512874716939546
"lower_body,",0.16504427099186006
swirl_lollipop,0.16501379033143546
"raimon_soccer_uniform,",0.16499484462801545
raimon,0.16499484462801545
"underbutt,",0.1649439926228624
pink_gloves,0.16475696030379924
"folding_fan,",0.1647455322253631
fishnet_top,0.16439054733293518
foreshortening,0.16418305042811185
open_jacket,0.16414267170748933
"thigh_strap,",0.16409875132962928
fang,0.16401032031480642
"windowsill,",0.16397709730905619
obiage,0.16395697718362448
"skirt_tug,",0.16382104846355366
"puppet_strings,",0.16376967660868758
white_snake,0.16370645584508753
"mole_above_mouth,",0.16370343137054633
"flying_sweatdrops,",0.16367071032486577
"fishnet_bodysuit,",0.16364149900521902
ear_tag,0.16358788547213723
"cow_boy,",0.16358788547213723
"star_hair_ornament,",0.16356371858689123
kayoko_\(blue_archive\),0.16352883869375454
black_feathers,0.16352706095833747
may_\(pokemon\),0.163496733742726
"penguin_hood,",0.1634886088179811
horizontal_pupils,0.16348816182545145
gym_storeroom,0.16334843706789307
hand_in_own_hair,0.16326236260562443
opening_door,0.1631747873447653
blue_sailor_collar,0.16314316652334612
ocean,0.16313006989670092
clock,0.1631262800821951
"holding_cat,",0.16307325911727544
casual,0.1629936988792416
asakura_toru,0.16294924075396444
furude_rika,0.16291426706654563
houjou_satoko,0.16291426706654563
haruna_\(kancolle\),0.16257549864538876
toudou_yurika,0.16252954099633768
sandals_removed,0.1622748163848561
"shark_hair_ornament,",0.16227461349854833
"shopping_bag,",0.16203529933253252
cheek_pinching,0.16191981406913253
"wet_hair,",0.16191018885070832
guido_mista,0.16190692218545005
"arm_around_waist,",0.16190692218545005
v,0.16179264816574823
"team_9,",0.16166320785840044
wind,0.16147702773531095
toast,0.1614663810201491
pencil_skirt,0.16144554129766206
"pink_bow,",0.16142940212841514
pink_ascot,0.16132157484986867
"drumsticks,",0.16126347131933919
wet_swimsuit,0.1612140392000512
standing,0.1611820949243402
octoling,0.16117381411502452
"rubber_boots,",0.16117381411502452
"mole_on_body,",0.16099889784290472
lotion,0.16099889784290472
"track_jacket,",0.16095487091256577
kino_\(kino_no_tabi\),0.16092314107604647
"snowball,",0.16090089286377188
"black_feathers,",0.16076858281355233
single_detached_sleeve,0.1607617044978379
haru_urara_\(umamusume\),0.16073107621076957
christmas,0.16066705057063024
front-tie_bikini_top,0.16063240247324453
anchor_hair_ornament,0.1606170240562735
!!,0.16057346910543593
checkered_background,0.16054427179579772
kokkoro_\(princess_connect!\),0.16049089022021354
bandaged_hand,0.16047366009744346
toenails,0.1604513922818427
"don't_say_""lazy"",",0.16032139441297874
single_bare_shoulder,0.16027837172090104
side_braids,0.1602643607919182
steering_wheel,0.16020596854625024
laurel_crown,0.1599947496385851
flower_ornament,0.1599947496385851
cleavage,0.1599571363560208
harem_outfit,0.15988198489833394
brown_vest,0.15985457859089963
drinking_glass,0.15983206914510836
usami_sumireko,0.15978796219797434
"white_neckerchief,",0.15962889817083914
arm_guards,0.1596061321970466
neck_ribbon,0.15955326006425438
jackal_ears,0.15950670121164187
white_bloomers,0.15918183675370398
cynthia_\(pokemon\),0.15908105052832486
black_rose,0.1590611082514036
fish_tail,0.1590286383634839
haruno_haruka,0.15901473420770965
scales,0.15885131389737117
"leaning_forward,",0.1587972964835339
camellia,0.1587187824023262
"pompadour,",0.1585557084098512
kishibe_rohan,0.1585557084098512
higashikata_josuke,0.1585557084098512
"center_frills,",0.1585237234829061
schwarz_\(arknights\),0.15841324148827018
bottle,0.15840596182720187
"spread_ass,",0.15839058486927893
"red_kimono,",0.15831188356289258
"broken_window,",0.1582561111771828
samurai,0.15817487588497417
"bruise_on_face,",0.1581623095971109
grey_cardigan,0.15816166462473713
"treble_clef,",0.15803476148911264
"latex,",0.15799765244965167
winter_clothes,0.15798720423579649
letterman_jacket,0.15783361678503302
bodysuit,0.15775223966934662
stool,0.15772773083071343
"explosion,",0.15764711163604989
kamishirasawa_keine,0.15761386430699903
"white_bikini,",0.15758211330400515
"skirt_pull,",0.15757350880115284
"reins,",0.15756911796801643
child,0.1575328464825019
"winter_coat,",0.1575227736955158
"scar_on_face,",0.15751817137171567
"black_neckerchief,",0.15747117030973468
+++,0.15746837339205402
"paw_print_background,",0.15745936966581994
"in_palm,",0.15745751991704807
"open_book,",0.15740428354059216
mei_\(overwatch\),0.15738544642994082
demon_horns,0.15734608568360448
trumpet,0.1572772623928999
skin_tight,0.15726709170298078
abigail_williams_\(swimsuit_foreigner\)_\(fate\),0.1571941356881182
"plate,",0.15719047335327524
pink-framed_eyewear,0.15719012997018436
"chainsaw,",0.15718120737405744
luggage,0.1571091675714489
against_glass,0.15696199523091878
rebecca_\(cyberpunk\),0.15683824123769186
"mechanical_eye,",0.15683824123769186
artificial_eye,0.15683824123769186
red_sclera,0.15683824123769186
"frilled_shirt_collar,",0.1568221400652491
kneepits,0.15680511257341778
blue_buruma,0.1567096485367981
"drooling,",0.15667868061352555
otonokizaka_school_uniform,0.156644827883449
"yellow_bikini,",0.15661587971452803
"white_vest,",0.15643898822777705
"rabbit_hair_ornament,",0.15642514375239716
flat_cap,0.15640167507454925
ibuki_suika,0.1563793055837924
stheno_\(fate\),0.15632631367849462
"easter_egg,",0.1561733018224279
tongue_piercing,0.15616770983130707
"closed_umbrella,",0.15614589136732407
pool_ladder,0.15610686196875959
kamikita_komari,0.15600874930408
"aiming_at_viewer,",0.15595171407416983
cyborg,0.15585981385434827
"very_short_hair,",0.15585331954119722
sinon,0.15580490735690203
clothes_grab,0.15573623175847995
"pantyshot,",0.15571766030720405
hiiragi_kagami,0.15561814365775573
ryouou_school_uniform,0.15561814365775573
:d,0.15559287706260888
"surprised,",0.15554886527915968
narmaya_\(granblue_fantasy\),0.15553928034468875
"ass_support,",0.15551871650353022
grey_sky,0.1553194394446289
kujo_jolyne,0.15525221739432146
spider_web_print,0.15525221739432146
camouflage,0.1552422167276232
naked_bandage,0.15515863465191185
sarong,0.15514508203863556
taking_picture,0.15500738111188175
hallway,0.15499236368981836
"rigging,",0.15484263323808162
"brown_sleeves,",0.15474202023702777
hiro_\(darling_in_the_franxx\),0.15473712949973606
medb_\(fate\),0.15469070015380756
"magatama_earrings,",0.15465304820145737
raccoon_tail,0.15459138744378173
turtleneck_sweater,0.1545870728200403
tokisaki_kurumi,0.1544705767531323
"clock_eyes,",0.1544705767531323
blurry,0.15446853303591435
"scar_on_cheek,",0.15446331073137734
sarashi,0.1544249191160634
"red_moon,",0.15439900574787277
jeans,0.1541788587166665
"cat_teaser,",0.15408811559995014
"pantyhose_under_shorts,",0.1539625155628414
halftone_background,0.15395273233225035
green_nails,0.15392906557381164
"red_jacket,",0.15392877565212434
"coat_on_shoulders,",0.15387183612252245
"waving,",0.15382912366439494
erune,0.1537592383517521
pink_rose,0.15370331966198045
